19.013022312810836, 73.53696802535038
19.64208822410497, 72.77176321559452
19.62433626035314, 73.80752324947767
20.24958295023842, 71.97241247065568
20.163939843238452, 72.97160090182922
20.71252743577672, 71.14710241843636
21.276040104913445, 70.20913876858474
21.635739909580266, 69.34709384757227
21.240000580036238, 71.2475110598043
22.00566575554609, 70.01975011169563
22.421449649743877, 68.49845393131238
22.322968893678734, 69.44505349768733
22.98175434917873, 67.5354933847779
23.249979723545785, 68.1128022561226
23.608233905167502, 66.66991423325148
24.25738134291089, 65.75485585452968
24.16081063632035, 66.78055101455789
24.923549642562797, 64.80421507348669
24.881331594329097, 65.84013837345337
25.609715164038153, 63.92704403002999
25.507760701022864, 64.9780934524409
26.313896639317186, 62.986631388925474
26.209138769715082, 64.0376808113364
27.03744074893052, 62.085402607866996
26.929802388440834, 63.097268170231885
27.77995642595425, 61.12338122041358
27.73289990482701, 62.156855529127384
28.551878649510105, 60.298071168194255
28.431122009522085, 61.294810608114915
29.204629612580874, 59.465414142216304
30.000178796212833, 58.66257718619984
30.6931139437319, 57.747365145281805
31.051340380798617, 58.35602110466333
31.5287560390009, 56.88417736168465
31.905148341515286, 57.454792323604835
32.3967682458988, 56.02112403250922
33.28646444646971, 55.08171979956768
33.23008044091335, 56.122541082040115
34.202867790397015, 54.22327633628004
34.066703252962036, 55.260496161027646
35.14216399706718, 53.28416021995646
35.08263661850586, 54.320083519923145
36.10965625361321, 52.44847796948966
35.96590062847555, 53.458038598910676
37.101317635665666, 51.496396605356736
37.03847164302257, 52.517625957806175
38.12147972728338, 50.61475975432127
38.056905680129276, 51.655581036793706
39.17099496053143, 49.760926156921386
39.01505188457784, 50.79353611578124
40.24806625331133, 48.905796034740575
40.08783526456444, 49.93149119476877
41.35475340269379, 48.02300671723316
41.19011659789937, 49.06944627375631
42.4918707456388, 47.15865686327679
42.322706979597726, 48.207401352743844
43.66025501064805, 46.28969714343269
43.48643980707355, 47.26698871163933
44.860765933457124, 45.42765222242022
44.68217139338102, 46.40494379062686
46.09275465229325, 44.50697556964772
46.01467804735366, 45.50371500956838
47.36172554471448, 43.70817224628307
47.81732870362302, 44.28901534814172
48.664014521855094, 42.82768786171951
50.002112088325575, 41.99791200192142
50.483114838067706, 42.56492550611679
51.377002860514565, 41.17044107506722
52.787943726429646, 40.287363640941805
53.137123482242465, 41.023693677639955
54.241238600318816, 39.513194288414894
55.732691167201324, 38.66728389800963
